2141	EZI S.P.A.
2016	GYD.K S.R.L.S.
2027	MARZOTTO WOOL MANUFACTURING S.R.L.
2088	MINGAZZINI S.R.L.
2089	F.G. 1936 S.R.L.
1892	GIRELLI BRUNI GUALTIERO
1905	MANIFATTURA LORO PIANA S.R.L.
2039	OFFWHITE OPERATING S.R.L.
2044	OMEN HANDELSGESELLSCHAFT MBH
2091	FOUR TEN INDUSTRY S.R.L.
2092	ETS ITALY S.R.L.
2096	MORO PIGATTI HOME SRL
1919	STUDIO MILANI
1934	TRISTATE INTERNATIONAL SA
1959	LANEUS GROUP SRL
1963	MARTUCCI TERESA S.R.L.
1977	CAMICERIA MARIA SANTANGELO S.R.L.
2004	I.C.S. "STAG TEXTILE INDUSTRY" S.A.
2040	.S.A.T. SRL - REVERSE CHARGE
2046	FILTESS EXPORT S.R.L.
2087	PRETTY SOCIETA' COOPERATIVA
2093	MOOD SRL
1903	ROBERTSON S.R.L.
1931	BLC S.A.S. DI BAU' LUCA & C.
1971	AREA 62 S.R.L.
1975	Z-SERVICE SRL
1976	TOMBOLINI S.R.L.
1982	MICHELA TRICOTS S.R.L.S.
2012	PROGETTO L.C. DI LARA CANAL
2018	CENTROSTAMPASCHIO S.R.L.
1916	LANIFICIO ANGELICO SRL
2286	BIANCOSPINO SRL
2303	TWINS SRL
2324	HIDDEN GARAGE DI STEFANO CORRADIN
2345	OAKHILL LUXURY LTD SCHOLA TESTORI
2346	MISSONI SPA
9983	.AVIREX EUROPE
1524	STILL LIFE S.R.L.
1332	SILE 24 SRL
1454	RUNAWAY JEANS COMPANY DI TOSIN GIOVANNI
1388	MARLINO GMBH
1725	SUPER COMPANY S.R.L.
1708	HOMME SRL
1808	CLAUDIO TONELLO S.R.L. SOCIETA' UNIPERS.
1854	MONDIA LEGEND SARL
9900	INTEX COMMERCIALIZZATO
2298	PELLBASS SRL
2334	TRAMAROSSA SRL
2335	GECOFFICE S.P.A.
2336	FRANZAN RIFINIZIONE TESSUTI S.A.S.
2350	MECANICO DI LAURA CORONA
2363	DENIM SERVICE SRL
2365	FINESTKATE DI FASOLO CATERINA
2368	JSTORE
2373	BRAVE KID S.R.L.
2378	SATOR SRLS
2379	FORIN SILVANA - CONFEZIONI E MAGLIERIE
2387	PA.RO. SRL
2394	MABLA S.R.L.
2299	LAB.MS SRL
2310	RHONE APPAREL INC
2312	EDDY RICAMI PROJECT SRL
2322	MALTAURO ROTTAMI S.R.L.
2328	MALO SPA
2360	MONCLER S.P.A.
2376	J.KYX S.R.L.
2390	TOSCANO COLLEZIONI SRL
10004	LISTINO 051914 D
2402	ALROUBAIA TEXTILE CO.
2403	ROGER-STYLE-DI DAL MORO SIMONE
2405	TAURO SIMONE
2415	GABRIELA HEARST LLC R.F. A. BARTOLOZZI
2420	MANIFATTURE TESSILI SRL
2423	BRAND SOURCING SRL
2425	M.B. S.R.L.S.
2196	NEWTON S.R.L.
2204	GOOD HABITS SRLS
2236	INTERMEDIAZIONI QUARTA S.R.L.
2249	THE STYLE FACTORY SRL
2252	LUXURY TINA SRL
2254	LTA S.R.L. SOCIETA' UNIPERSONALE
2156	SCOUT S.R.L.
2162	MAGLIERIA GEMMA S.R.L.
2182	BRANDING PRO S.R.L.
2183	FASHION GROUP S.R.L.
2184	TRISTATE INT. SA-R.F.VEGA CENTRO EDP SRL
2203	BOND FACTORY HEADQUARTERS&MANUFACTURING
2210	PAURA SRL
2227	D D P S.N.C. DI FACCHIN D.F.& C.
2276	PITTI IMMAGINE S.R.L.
2283	YAGI & CO.LTD
2123	CORTE VENETA S.R.L.
2146	BLACK JAMM LTD
2220	PHIL PETTER KNITWEAR GMBH
2265	FORSTER ROHNER AG
2111	CONFEZIONI MODA ITALIA S.R.L.
2154	TIKKA S.R.L.
2157	DUCA VISCONTI DI MODRONE S.P.A.
2181	FASHIONSTYLE DI DELL'ORTO GABRIELE
2232	ROSSANO PERINI SRLS UNIPERSONALE
2233	BERTO E.G. INDUSTRIA TESSILE S.R.L.
2118	BORAGIO V.O.F.
2145	L.A. CAMICIERIA SRLS
2158	GISTT FASHION SRL
2178	DE AMBROGIO MARIA CECILIA
2214	L'ACCESSORIO SRL
2242	DRESSLER BEKEID.BRINKMANN GMBH & CO.
2386	LEU DUMITRU
2302	GARTNER TRADE S.R.L.
2308	ETOMILU SRL
2316	SAVE THE DUCK S.P.A.
2320	0220 SRL
2343	LAB 28 SAS DI MASSIMILIANO MORETTO & C.
2344	GIVENCHY SA
1277	OPIFICIUM SRL
1398	NAPOLEONE ERBA S.R.L.
9991	.FAMENGO LUCIANO
2463	NORTH SAILS APPAREL S.P.A. SOC.BENEFIT
2466	SPS MANIFATTURE SRL
897	LORO PIANA SPA
2500	TO BEBAY SRL
2553	MOMENTUM CASHMERE SRL
2560	JINGHI SAS
2451	S.P. COTTON SRL
2476	CAMICIERIA GREEN DI XUE MINGDIAN
2486	L.C.A. SRL
2505	BMA SRL
2506	CATAPANO SRL
2508	TESANDCOM S.R.L.
2510	B2U S.R.L.
2430	SERVICE BOX SRL
2289	GRECO FASHION MANUFACTORING SRLS
2300	ARIES ARISE LIMITED
2301	BALLIN INC
2306	DIKE SRL
2341	50'FIFTY CORP. S.R.L.
2356	GRIVEC BROS DENIM SUPPLY & REPAIR
2377	ERMENENGILDO ZEGNA HOLDITALIA SPA
2384	S.C. GARMENT OPERATIONS S.R.L.
2385	MARYGRACE S.R.L.
2389	TRENDY TESSILE DI COLZI GIANNI
2409	CATRIA CONFEZIONI S.P.A.
2422	BON BON DI BENATTI ORNELLA
2434	ONE IRON S.R.L. SOCIETA' CON UNICO SOCIO
2443	NUOVA ERREBI S.R.L.
2307	DURKHOUSE
2319	STUDIO MODA MN S.R.L.S. UNIPERSONALE
2358	VUKNIT D.O.O.
2380	SPACCIO 54 SRL SEMP.S.L.
2382	DSQUARED2 S.P.A.
2418	FABBRICA 247 SRLS
2437	KNITWORKS DI ROBERTA GOLFETTO
2438	XIA ZHENGRU
2439	STIL NOVO SRL
2440	RUDE RIDERS S.R.L.
2444	SPOT S.A.S. DI STEFANO TURK & C.
2445	MOVE SRL
2285	MAISON BOHEMIEN SRL
2287	YVES SAINT LAURENT DEVELOPMENT SRL
2288	ST.BARTH SRL
2294	ALP SRL
2296	F.V.L. SRL
2338	INITALY S.R.L.
2342	JC INDUSTRY SPA
2348	JETROS SRLS
2349	BOTTEGA VENETA LOGISTICA SRL
2352	FASHION WEAR SRL
2355	L'ESTRANGE LONDON LTD
2410	DAYTONA APPAREL GROUP
2411	LA-RI SRL
2417	CALZATURIFICIO BMG SRL
2293	ACCOPPIATURA DI ASOLO S.P.A.
2295	HOLUBAR EUROPE SRL
2313	HATICO MODE GMBH
2317	AMGROUP SRL
2325	TRIDENTE SRL
2331	12THMAN SRL
2023	GERMIN GROUP SRL
2038	ANN DEMEULEMEESTER
1989	VENICE S.R.L.
2020	.I.C.S. STAG S.A.-R.FISC.BESSEGATO SRL
2622	SEEN USERS SRL
2620	GARBO FASHION LAB SRL
2624	BOSCHINONI SRL
2626	PHOEBE PHILO LTD
2627	JANCO SRL
2655	BANANA BLUE SRL UNIPERSONALE
2630	AFP CLOTHING DI GASPARATO PAOLO
2657	VEE COLLECTIVE GMBH
2658	BLOCK INDUSTRIES SRL
2628	FEN SRL
2659	TEXSERVICE EOOD
2782	CALT SNC DI CASTIGLIONI ANDREA & C.
2785	CONFEZIONE CALI' DI FALCETTA&C
2670	CRISDEN S.R.L.
2787	I&C TRADE S.R.L.
2629	OPIFICIO CANALI S.R.L.
2580	AGON SSDRL
2786	SMART S.P.A.
2621	SUMMIT PEAK LLC
2596	MARYBERT SRL
2462	AREA 5 SRL
2498	MIUR S.R.L.
2513	GREEN MODE SERVICE SRL
2537	VENETO LAVORO
2552	MUSELLA S.R.L.
2554	FRAGOMENI GROUP S.R.L.
2561	AUTOESPORTO DI LEVORATO MICHELE
2577	BONSAI STUDIO S.R.L.
2599	MA GUANGYU
2609	B.L.M. TRASPORTI S.R.L.
2611	CASCONE & CO. ITALIA SRL
2614	CREATIVE TIME S.R.L.
2615	PASTICCERIA FILIPPI SRL SOC. BENEFIT
2450	KLEOS DI MARIA CLELIA PESAVENTO
2456	AGNONA S.R.L.
2478	KOLON INDUSTRIES INC.
2479	ROZEMEYER MODE
2484	WEAPON DESIGN SLU
2529	ARMARIUM S.R.L.
2536	NASTRIFICIO VICTOR S.P.A.
2570	ALEXANDER MCQUEEN LOGISTICA SRL
2575	SIMON S.N.C.
2591	NEXSTYLE S.R.L.
2568	TIMELESS SRLS
801	I.OP SRL INTERNATIONAL OPPORTUNITY
2623	CIEMME SAS DI GAMBERONI M. & C.
1739	CHAMONIX SRL
1711	CHAMONIX S.R.L.
1184	TWINSG FASHION COMPANY
1265	CONFEZIONI REVERENNA S.R.L.
2195	EGG S.R.L.
1620	PETITS TRICOT S.R.L.
914	TEXLINO S.P.A.
2215	OPILILAI DI VERONICA BONESCHI
1545	AURORA STYLE S.R.L.
1602	CAPPIO TESSUTI S.R.L.
1516	BOTTARO SRL
2079	ANNA SCARPATI S.R.L.
810	ACTIVE FASHION S.R.L.
1571	ITALBRAND DI PERPIGNANO NICOLA
1069	VICTORIA S.R.L.
1282	MARNI SRL
2240	JOYCE SRL
1548	TAILOR SPEC. SRL
389	MABRUN S.P.A.
1675	CONTIN PLAST S.R.L.
1582	LINEASTIRO S.R.L.
1866	NEXIA SRL
1258	ET ROSA S.R.L.
1426	GAMOL S.R.L.
887	DERSA SRL
359	DEIMOS S.P.A.
1762	ZANATTA STEFANO & C. S.N.C.
672	FASHION PARK S.R.L.
2186	MIMÙ S.R.L.S.
1555	J.A.T. S.P.A.
797	BROTHER & BROTHER S.R.L.
1591	PROFESSIONAL SERVICE S.N.C.
1666	MAGLIFICIO SABRINA S.R.L.
1589	BRUE' SPA
2058	SOUVENIR SRL
1753	FOREST SRL
2652	AURORA MAGLIFICIO SRL
1495	BRUNA BONDANELLI & C. S.N.C. DI BONDANEL
2375	EN.ZI.MA SRL
1299	MAGLIFICIO BASSAN DI BASSAN O.&C. SNC
980	MAGL.CREAZIONI ALICE SRL
1286	LA KICCA SRL
192	GNOATO S.R.L.
1408	A.M.F SPA
1485	MANIFATTURA SARTORI SAS DI CHIAVEGATO S.
400	B.C.INTERNATIONAL S.R.L.
1308	BLUE WOOL SRL
645	CLOTHING COMPANY S.P.A.
1832	TESSITURA MONTI S.P.A.
329	CONF.CASTELLI S.P.A. CAMICERIA
631	CONF.CASTELLI S.P.A CAMPIONARIO
1355	CARLO ACTIS SRL
1236	IDEA S.P.A.
1536	THE TAILOR PATTERN S. DI BERTO ALESSIO
1583	PAOLA SPORT S.A.S. ABBIGLIAMENTO
1603	DALDE S.R.L. IN LIQUIDAZIONE
50	G M 2 S.N.C. DI ROSSATO M.&C.
1644	WAIP SNC DI PIANALTO SEVERINO &C.
1856	WAIP S.N.C. DI MASSIMO E ENRICO PIANALTO
1687	MAGLIFICIO DI MOMO S.R.L. A SOCIO UNICO
1703	RINO MASTROTTO GROUP S.P.A.
1721	CUCITO S.R.L.
1722	IMAP EXPORT S.P.A.
1723	DEBBY LINE GROUP S.R.L.
1726	COPEN GROUP S.R.L.
1608	RICAMIFICIO 3V S.R.L.
1466	I GIANBURRASCA S.R.L.
1855	CONFEZIONI JOLE S.R.L.
1736	MANIFATTURA ITALIANA CUCIRINI S.P.A.
1929	NOITEX SRL
1768	G.M. SRL
447	PROJECT SRL
1841	GIRELLI BRUNI SRL
1795	G D M S.R.L. GROUP DESIGN MODA
1825	VESTINVOGA S.R.L.
1864	DKS CONFEZIONI SRL
1858	AMEDEO FERRANTE S.R.L.
2442	FERRANTE BRANDS S.R.L.
1562	IMATES S.R.L.
1741	FASHION INDUSTRY S.R.L.
1936	STARTESS ABRUZZO SOC. COOP A R.L.
262	FLOWER SRL
1689	DENIS S.R.L.
1224	AGNENSE MANIFATTURA SRL
2068	THE STORE S.R.L.
2180	CDIVERTIAMO S.R.L. UNIPERSONALE
2448	PM S.R.L.
2485	GHOUD VENICE SRL
644	FREDDY SPA
2592	READY GARMENT TECHNOLOGY 2.0 S.R.L.
2593	PRO SERVICE S.C.S.
2601	PEZZO DI STUDIO S.R.L.
2449	TOM FORD DISTRIBUTION SRL
2474	ALESSANDRO RAGAZZO
2475	PISANO SRL
2481	GIVENCHY SA RAPPRESENTANTE FISCALE
2482	ZENO APPAREL BCN, SL
2494	GABRIELA HEARST ITALIA
2509	ALKB CO.LTD
2516	RILANCIO SRL
2540	DIVINE ROSE SRL
2650	FERRARI SPA
2594	JACOB COHEN COMPANY SPA
2597	STUDIO DELLA MODA SRL
2598	CARRINGTON HULL ASSOCIATES LTD T/A DRAK
2602	G.D.M. AUTO S.R.L.
2604	CGM SRL
2487	M SYMBOL GROUP S.P.A.
2489	FITT S.R.L.
2528	BLUE BROKER INC. DBA ROLAND CALDWELL
2555	DOLCE & GABBANA S.R.L.
2556	SEALUP S.R.L.
2558	CHEIL INDUSTRIES ITALY SRL
2589	LUIGI PAOLO CAPPELLI
2606	C.NO. SRL
2616	CONQUEROR'S SRL A SOCIO UNICO
2458	ZERO LIMITS SNC DI GRAZIOSI S. E TURCO E
2468	GAS MILANO 1984 S.P.A.
2488	FITT S.R.L.
2504	OPTIONS DISTRIBUTION LTD
2511	CANALI S.P.A. UNIPERSONALE
2512	ITALIAN FASHION PATTERNS SRL
2520	ACROSS S.R.L.
2531	CIRIC DANIEL
2533	QUAKE S.R.L. A SOCIO UNICO
10010	PREMIERE VISIONPRESSO SUPERSTUDIO
2595	EREVAN PARIS SAS MRL
2619	ADDOSSO DE POLI SARA
\.


--
-- Name: clienti clienti_pkey; Type: CONSTRAINT; Schema: public; Owner: postgres
--

ALTER TABLE ONLY public.clienti
    ADD CONSTRAINT clienti_pkey PRIMARY KEY (codice);


--
-- PostgreSQL database dump complete
--

